"key","bid","bid_no","ra_no","items","quantity","department","startdate","enddate","document","status"
"GEM/2023/B/3501192",4825510,"","GEM/2023/B/3501192","Custom Bid for Services - PROVIDING CIVIL WORKS FOR MERGER OF A TYPE QUARTERS IN TOWNSHIP",1,"Steel Authority of India Limited","2023-05-29","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4825510","Bid Awarded"
"GEM/2023/B/3507135",4831956,"","GEM/2023/B/3507135","Small Sized Valve Regulated Lead Acid Batteries-IS: JISC:8702-1",60,"Port Blair","2023-05-30","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4831956","Bid Awarded"
"GEM/2023/B/3507737",4832588,"","GEM/2023/B/3507737","fixed tube sheet heat exchanger",1,"INDIAN OIL CORPORATION LIMITED","2023-05-30","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4832588","Bid Awarded"
"GEM/2023/B/3510326",4835334,"","GEM/2023/B/3510326","Mattress PU Foam with removable cotton cover with Zip",100,"Department of Military Affairs","2023-05-31","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4835334","Bid Awarded"
"GEM/2023/B/3517420GEM/2023/R/216452",5008587,"GEM/2023/B/3517420","GEM/2023/R/216452","Folder,Pen,Pen,Pen,Pen,Highlighter,Transparent Tape,Transparent Tape,Stapler,Stapler Pin,Glue Stick",3191,"Department of Military Affairs","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5008587","Bid Awarded"
"GEM/2023/B/3521361",4847121,"","GEM/2023/B/3521361","120 Liter Dry And Wet Waste Fiber Wheeled & Non Wheel Dustbin",3,"Rural Development and Panchayat Raj Department Maharashtra","2023-06-02","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4847121","Bid Awarded"
"GEM/2023/B/3521408",4847174,"","GEM/2023/B/3521408","CALIBRATION AND ANNUAL MAINTENANCE OF PNEUNATIC TEST RIG",1,"Department of Military Affairs","2023-06-02","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4847174","Bid Awarded"
"GEM/2023/B/3522882",4848720,"","GEM/2023/B/3522882","1300051056,1300050829,1300051051",19,"Materials Department","2023-06-03","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4848720","Bid Awarded"
"GEM/2023/B/3524505",4850477,"","GEM/2023/B/3524505","VPCI-1,VPCI-2",140,"Department of Defence Production","2023-06-03","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4850477","Bid Awarded"
"GEM/2023/B/3525479",4851517,"","GEM/2023/B/3525479","Manpower Outsourcing Services - Minimum wage - Semi-skilled; Admin; Receptionist Cum Operator,Manpo",2,"Bharat Petroleum Corporation Ltd","2023-06-03","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4851517","Bid Awarded"
"GEM/2023/B/3525839",4851901,"","GEM/2023/B/3525839","Chair computer,Chair writing,Locker bedside steel",57,"Department of Military Affairs","2023-06-05","2023-06-13","https://bidplus.gem.gov.in/showbidDocument/4851901","Bid Awarded"
"GEM/2023/B/3530214GEM/2023/R/216268",5006798,"GEM/2023/B/3530214","GEM/2023/R/216268","Custom Bid for Services - Supply Installation Commissioning and Demonstration of CorelDraw and Visi",1,"Mumbai Metropolitan Region Development Authority (MMRDA)","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5006798","Bid Awarded"
"GEM/2023/B/3534592",4861458,"","GEM/2023/B/3534592","Annual Maintenance service-AIR CONDITIONER,Annual Maintenance service-AIR CONDITIONER,Annual Mainte",37,"NA","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4861458","Bid Awarded"
"GEM/2023/B/3536093GEM/2023/R/216447",5008545,"GEM/2023/B/3536093","GEM/2023/R/216447","Capillary Column for Gas Chromatography",2,"Department of Health and Family Welfare","2023-07-10","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/5008545","Bid Awarded"
"GEM/2023/B/3536136",4863097,"","GEM/2023/B/3536136","Manpower Outsourcing Services - Minimum wage - Semi-skilled; Others; Electrician",3,"Department of Military Affairs","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4863097","Bid Awarded"
"GEM/2023/B/3536344",4863317,"","GEM/2023/B/3536344","Manpower Outsourcing Services - Minimum wage - Skilled; Others; Electrician",3,"Department of Military Affairs","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4863317","Bid Awarded"
"GEM/2023/B/3540375",4867639,"","GEM/2023/B/3540375","Staplers (Rev),Staplers (Rev),Staplers (Rev),Box File,Spring File,Plastic cover for Desk Diary,Repo",1544,"NA","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4867639","Bid Awarded"
"GEM/2023/B/3540650",4867925,"","GEM/2023/B/3540650","HEAD SCREW, SLOTTED, BRASS, COUNTERSUNK",2000,"Steel Authority of India Limited","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4867925","Bid Awarded"
"GEM/2023/B/3541012",4868306,"","GEM/2023/B/3541012","Online UPS (Version 2.0)",2,"Central Police Organisation","2023-06-07","2023-06-17","https://bidplus.gem.gov.in/showbidDocument/4868306","Bid Awarded"
"GEM/2023/B/3553145GEM/2023/R/216303",5007003,"GEM/2023/B/3553145","GEM/2023/R/216303","1_BP9045050439_CABLE LUG TO PART NO_5410702",10000,"Department of Heavy Industry","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5007003","Bid Awarded"
"GEM/2023/B/3553929GEM/2023/R/216621",5010372,"GEM/2023/B/3553929","GEM/2023/R/216621","Battery Secondary Lead Acid MT Type (Defence)",523,"Department of Military Affairs","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5010372","Bid Awarded"
"GEM/2023/B/3582870GEM/2023/R/216147",5005236,"GEM/2023/B/3582870","GEM/2023/R/216147","Red Chilli Powder,Haldi Powder,Dhaniya Powder,Zeera Whole,Garlic,Papad,Vinegar,Besan,Semiya,Sabudan",682,"Department of Military Affairs","2023-07-08","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5005236","Bid Awarded"
"GEM/2023/B/3592587GEM/2023/R/216581",5009838,"GEM/2023/B/3592587","GEM/2023/R/216581","Annual Maintenance Service  - Photocopier Machine - Photocopier Machines (Monochrome , Laser , Comp",1,"Planning and Development Department Jammu and Kashmir","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5009838","Bid Awarded"
"GEM/2023/B/3593338",4924829,"","GEM/2023/B/3593338","SAFETY SHOOES,SAFETY BELT,SAFETY HELMET,EARTH STICK HIGH VOLTAGE,TOURCH,ELECTRICAL SAFETY RUBBER GL",25,"Bhakra Beas Managemet Board ","2023-06-20","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4924829","Bid Awarded"
"GEM/2023/B/3593547",4925050,"","GEM/2023/B/3593547","Automotive Vehicles Pneumatic Tyres as per IS 15627 (Rev 1)",2,"NA","2023-06-21","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4925050","Bid Awarded"
"GEM/2023/B/3594616",4926183,"","GEM/2023/B/3594616","Jiwamrit kit",2000,"Agriculture Department Uttarakhand","2023-06-20","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4926183","Bid Awarded"
"GEM/2023/B/3595361",4926986,"","GEM/2023/B/3595361","Tricycle Or Rickshaw",3,"Rural Development and Panchayat Raj Department Maharashtra","2023-06-21","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4926986","Bid Awarded"
"GEM/2023/B/3595850",4927544,"","GEM/2023/B/3595850","Drop Arm Barrier (Boom Barrier) (MHA)",1,"Department of Health and Family Welfare","2023-06-21","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4927544","Bid Awarded"
"GEM/2023/B/3597017",4928783,"","GEM/2023/B/3597017","suspension assy FR,suspension assy FL,front suspension bush kit,pipe bush,tie rod,tie rod end,rear ",18,"Central Armed Police Forces","2023-06-21","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4928783","Bid Awarded"
"GEM/2023/B/3598777GEM/2023/R/216515",5009145,"GEM/2023/B/3598777","GEM/2023/R/216515","OEM / Compatible Cartridge / Consumable,OEM / Compatible Cartridge / Consumable,OEM / Compatible Ca",150,"NA","2023-07-10","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/5009145","Bid Awarded"
"GEM/2023/B/3600081",4932085,"","GEM/2023/B/3600081","Cordless screw driver",5,"NA","2023-06-22","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4932085","Bid Awarded"
"GEM/2023/B/3608624",4941181,"","GEM/2023/B/3608624","suplly and install office usage computer set",1,"Panchayats and Rural Housing Department Gujarat","2023-06-23","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4941181","Bid Awarded"
"GEM/2023/B/3610822",4943564,"","GEM/2023/B/3610822","Aristo twin dustbin 120 liter fitting with stand",13,"Rural Development and Panchayat Raj Department Maharashtra","2023-06-24","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4943564","Bid Awarded"
"GEM/2023/B/3611455",4944279,"","GEM/2023/B/3611455","HAND PUMP CABIN LIFTING FOR SSL 3H0269,HGEAR LEVER KNOB WITH HORN SWITCH FOR SSL 130120001,QUICK CO",19,"Department of Military Affairs","2023-06-24","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4944279","Bid Awarded"
"GEM/2023/B/3611980",4944851,"","GEM/2023/B/3611980","PARKING BRAKE SWITCH FOR SSL 3D0032,DUAL INDICATOR BATTERY FOR SSL 3D0048,DUAL INDICATOR WATER TEMP",12,"Department of Military Affairs","2023-06-24","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4944851","Bid Awarded"
"GEM/2023/B/3613344",4946352,"","GEM/2023/B/3613344","solar street light 18 watt 9 miter GI pole 40 watt Panel",4,"Rural Development and Panchayat Raj Department Maharashtra","2023-06-24","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4946352","Bid Awarded"
"GEM/2023/B/3613577",4946613,"","GEM/2023/B/3613577","DLP Data Loss Leak Prevention from Mikroz with DRT inDefend",5,"Department of Military Affairs","2023-06-24","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4946613","Bid Awarded"
"GEM/2023/B/3616226",4949541,"","GEM/2023/B/3616226","PTO SHAFT,DRIVEN GEAR THIRD,DRIVEN GEAR FOURTH,CLUTCH PTO,BEARING ROLLER CASE,CIRCLIP,GEAR SHAFT,WH",9,"Department of Military Affairs","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4949541","Bid Awarded"
"GEM/2023/B/3616496",4949832,"","GEM/2023/B/3616496","HOSE ASSY,HYDROLIC PIPE,HOSE ASSY PIPE,ELEMENT AIR FILTER PRIMARY,ELEMENT AIR FILTER SECONDARY,HAND",13,"Department of Military Affairs","2023-06-26","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4949832","Bid Awarded"
"GEM/2023/B/3621364",4955128,"","GEM/2023/B/3621364","Desktop Computers",10,"West Bengal State Electricity Distribution Company Limited (WBSEDCL)","2023-06-27","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4955128","Bid Awarded"
"GEM/2023/B/3623713",4957690,"","GEM/2023/B/3623713","Vacuum Evaporated Iodised Salt or Refined Iodised Salt",3000,"Department of Military Affairs","2023-06-27","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4957690","Bid Awarded"
"GEM/2023/B/3624190",4958213,"","GEM/2023/B/3624190","Tricycle Or Rickshaw",1,"Rural Development and Panchayat Raj Department Maharashtra","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4958213","Bid Awarded"
"GEM/2023/B/3625175",4959286,"","GEM/2023/B/3625175","Monthly Basis Cab & Taxi Hiring Services - MUV; 3000 Km x 364 hours; Outstation 24*7",1,"NA","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4959286","Bid Awarded"
"GEM/2023/B/3625576",4959707,"","GEM/2023/B/3625576","HIV ELISA Test Kits",1152,"Health and Family Welfare Department Jammu and Kashmir","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4959707","Bid Awarded"
"GEM/2023/B/3625742",4959883,"","GEM/2023/B/3625742","HBsAg ELISA Test Kits",1152,"Health and Family Welfare Department Jammu and Kashmir","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4959883","Bid Awarded"
"GEM/2023/B/3625987",4960143,"","GEM/2023/B/3625987","Multipurpose or General Test Tubes as per IS 2618",1000,"Health and Family Welfare Department Jammu and Kashmir","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4960143","Bid Awarded"
"GEM/2023/B/3627757",4962030,"","GEM/2023/B/3627757","Thyristor IGBT Controlled DC Drive",1,"Skill Development and Entrepreneurship Department Maharashtra","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4962030","Bid Awarded"
"GEM/2023/B/3628434",4962756,"","GEM/2023/B/3628434","ELEMENT FUEL FILTER,ELEMENT FUEL FILTER MICRO,FILTER ASSY LUB OIL,FILTER WATER SEPERATOR,FUEL FILTE",19,"Department of Military Affairs","2023-06-28","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4962756","Bid Awarded"
"GEM/2023/B/3628769",4963138,"","GEM/2023/B/3628769","CUSTOM BASES WITH INDOOR FOUR FLAG POLE SET",1,"Department of Military Affairs","2023-06-28","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4963138","Bid Awarded"
"GEM/2023/B/3629709",4964188,"","GEM/2023/B/3629709","Microtech Stabiliser 130V,Office Appt Steel Plate Size Width 20 Inch X Height 7 Inch",29,"Department of Military Affairs","2023-06-29","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4964188","Bid Awarded"
"GEM/2023/B/3631439",4966060,"","GEM/2023/B/3631439","Medals",1200,"Department of School Education and Literacy","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4966060","Bid Awarded"
"GEM/2023/B/3631783",4966442,"","GEM/2023/B/3631783","Product 1,Product 2,Product 3",4795,"Medical Education Department Uttarakhand","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4966442","Bid Awarded"
"GEM/2023/B/3631876",4966543,"","GEM/2023/B/3631876","Custom Bid for Services - Cleaning and annual maintenance of underground drainage under the jurisdi",1,"NA","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4966543","Bid Awarded"
"GEM/2023/B/3632880",4967641,"","GEM/2023/B/3632880","Rope Manila,Medium battery for mega phone,Big battery for mega phone,Stop watc,Sand bag high densit",488,"Central Armed Police Forces","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4967641","Bid Awarded"
"GEM/2023/B/3633188",4967992,"","GEM/2023/B/3633188","Target Tin Sheet",40,"Department of Military Affairs","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4967992","Bid Awarded"
"GEM/2023/B/3633777",4968638,"","GEM/2023/B/3633777","Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2000 km x 320 hours; Outstation 24*7",3,"Department of Revenue","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4968638","Bid Awarded"
"GEM/2023/B/3634759",4969704,"","GEM/2023/B/3634759","Flower Plants",95,"Urban Development and Environment Department","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4969704","Bid Awarded"
"GEM/2023/B/3634951",4969915,"","GEM/2023/B/3634951","Battery Cut Off Switch,Light Assy Canopy,Stop Solenoid Assy 24 V,Amp Meter,Volt Meter,Lub Oil Gauge",34,"Department of Military Affairs","2023-06-30","2023-07-12","https://bidplus.gem.gov.in/showbidDocument/4969915","Bid Awarded"
"GEM/2023/B/3635241",4970230,"","GEM/2023/B/3635241","SPIDER BEARING,GEAR LEAVER KNOB,WHEEL CYL ASSY,WIPER BLADE,DRIVE PINION",7,"Department of Military Affairs","2023-06-30","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970230","Bid Awarded"
"GEM/2023/B/3635295",4970293,"","GEM/2023/B/3635295","Catering service (Event Based) - Snacks/High Tea; Veg; Special Buffet",450,"Department of School Education and Literacy","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970293","Bid Awarded"
"GEM/2023/B/3635305",4970303,"","GEM/2023/B/3635305","Catering service (Event Based) - Dinner; Veg; Special Buffet",450,"Department of School Education and Literacy","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970303","Bid Awarded"
"GEM/2023/B/3635319",4970317,"","GEM/2023/B/3635319","Catering service (Event Based) - Breakfast; Veg; Special Buffet",450,"Department of School Education and Literacy","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970317","Bid Awarded"
"GEM/2023/B/3635669",4970717,"","GEM/2023/B/3635669","NK000070,NK000051,NK000052,NK000054,NK000859,NK000530,NK000841,NK000997",32,"Department of Defence","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970717","Bid Awarded"
"GEM/2023/B/3635767",4970824,"","GEM/2023/B/3635767","SETS OF EYELET NO 25,PAINT RFU OLIVE GREEN,PAINT RFU ARCTIC WHITE,PAINT RFU RED SIGNAL,PAINT RFU BL",72,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970824","Bid Awarded"
"GEM/2023/B/3635869",4970935,"","GEM/2023/B/3635869","colour pencil,colour chalk,tempera colour,acrylic paint,air dry clay,polymer clay,glitter pen set,f",271,"Department of School Education and Literacy","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4970935","Bid Awarded"
"GEM/2023/B/3635928",4971003,"","GEM/2023/B/3635928","Repair of photocopier machine canon,Repair of colour printer EPSON",3,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971003","Bid Awarded"
"GEM/2023/B/3635959",4971036,"","GEM/2023/B/3635959","clutch plate,engine mounting pad,gear box mounting pad,gear lever assy,release brg,oil filter stln,",8,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971036","Bid Awarded"
"GEM/2023/B/3635964",4971042,"","GEM/2023/B/3635964","Title1,Title2,Title3,Title4,Title5,Title6,Title7",11,"NA","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971042","Bid Awarded"
"GEM/2023/B/3635965",4971043,"","GEM/2023/B/3635965","Everest Black Peaper 500 gm,MDH Turmeric Power 1 kg,Everest Cumin Powder 500 gm,Everest Coriander P",151,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971043","Bid Awarded"
"GEM/2023/B/3636020",4971103,"","GEM/2023/B/3636020","BTY 55 WATT,TR MRF FET 141G,SWITCH ELECTRICAL MCB 32AMP,CABLE ASSY,CONN PLUG ELECT RECTANGULAR 9 PI",19,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971103","Bid Awarded"
"GEM/2023/B/3636033",4971116,"","GEM/2023/B/3636033","Carpet red color size 70 inch into 3 inch,Welcome board size 900 into 1200 mm with tripod stand let",6,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971116","Bid Awarded"
"GEM/2023/B/3636050",4971133,"","GEM/2023/B/3636050","AC COMPRESSOR,AC PIPE",3,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971133","Bid Awarded"
"GEM/2023/B/3636052",4971135,"","GEM/2023/B/3636052","SPARKPLUG,FUEL PUMP,CLUTCH PLATE,IGNITION COIL,CYL HEAD GASKET,ELEMENT AIR CLEANER,ASSY DOOR LOCK L",30,"Department of Military Affairs","2023-07-01","2023-07-11","https://bidplus.gem.gov.in/showbidDocument/4971135","Bid Awarded"
